Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Krapivsky P.,,Connectivity of growing random networks,2000,Physical Review Letters,817,10.1103/PhysRevLett.85.4629,France;United States,Article,Toulouse;Boston,0,Journal,2-s2.0-0034310714
Dorogovtsev S.,,Structure of growing networks with preferential linking,2000,Physical Review Letters,933,10.1103/PhysRevLett.85.4633,Portugal;Russian Federation,Article,Porto;Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-0034310713
Caldarelli G.,,The fractal properties of Internet,2000,Europhysics Letters,146,10.1209/epl/i2000-00450-8,Italy,Article,Rome,0,Journal,2-s2.0-0034597461
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Barabási A.,,Mean-field theory for scale-free random networks,1999,Physica A: Statistical Mechanics and its Applications,1765,10.1016/S0378-4371(99)00291-5,United States,Article,Notre Dame,0,Journal,2-s2.0-18744421488
Huberman B.,,Growth dynamics of the world-wide web,1999,Nature,605,10.1038/43604,United States,Article,Palo Alto,0,Journal,2-s2.0-0344631083
Lawrence S.,,Accessibility of information on the web,1999,Nature,959,10.1038/21987,United States,Note,Princeton,0,Journal,2-s2.0-0033536218
Tadić B.,,Scale-free energy dissipation and dynamic phase transition in stochastic sandpiles,1999,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",6,10.1103/PhysRevE.59.1452,Slovenia,Article,Ljubljana,0,Journal,2-s2.0-0002482985
Dhar D.,,The Abelian sandpile and related models,1999,Physica A: Statistical Mechanics and its Applications,245,10.1016/S0378-4371(98)00493-2,India,Article,Mumbai,0,Journal,2-s2.0-9744251040
Faloutsos M.,,On power-law relationships of the internet topology,1999,Computer Communication Review,3084,10.1145/316194.316229,United States;United States;Canada,Article,Riverside;Pittsburgh;Toronto,0,Journal,2-s2.0-0033204106
Huberman B.,,Strong regularities in world wide web surfing,1998,Science,472,10.1126/science.280.5360.95,United States,Article,Palo Alto,0,Journal,2-s2.0-0032478716
Redner S.,,How popular is your paper? An empirical study of the citation distribution,1998,European Physical Journal B,985,10.1007/s100510050359,United States,Article,Boston,0,Journal,2-s2.0-0031622508
Tadic B.,,Emergent spatial structures in critical sandpiless,1997,Physical Review Letters,60,10.1103/PhysRevLett.79.1519,Slovenia,Article,Ljubljana,0,Journal,2-s2.0-0000992702
