Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Palla G.,,Uncovering the overlapping community structure of complex networks in nature and society,2005,Nature,3512,10.1038/nature03607,Hungary;Hungary,Article,Budapest;Budapest,0,Journal,2-s2.0-20444504323
Derényi I.,,Clique percolation in random networks,2005,Physical Review Letters,328,10.1103/PhysRevLett.94.160202,Hungary,Article,Budapest,0,Journal,2-s2.0-18144393488
Wuchty S.,,Evolutionary cores of domain co-occurrence networks,2005,BMC Evolutionary Biology,84,10.1186/1471-2148-5-24,United States,Article,Evanston,1,Journal,2-s2.0-17444407091
Cohen R.,,Percolation critical exponents in scale-free networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",191,10.1103/PhysRevE.66.036113,Israel,Article,Ramat Gan,0,Journal,2-s2.0-41349120185
Girvan M.,,Community structure in social and biological networks,2002,Proceedings of the National Academy of Sciences of the United States of America,8662,10.1073/pnas.122653799,United States;United States,Article,Santa Fe;Ithaca,1,Journal,2-s2.0-0037062448
Tauro S.,,A simple conceptual model for the Internet topology,2001,Conference Record / IEEE Global Telecommunications Conference,58,,United States,Conference Paper,Riverside,0,Conference Proceeding,2-s2.0-0035681653
Newman M.E.J.,,Random graphs with arbitrary degree distributions and their applications,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2213,,United States;United States,Article,Santa Fe;Ithaca,0,Journal,2-s2.0-0035420732
Callaway D.,,Network robustness and fragility: percolation on random graphs,2000,Physical Review Letters,1632,10.1103/PhysRevLett.85.5468,United States,Article,Ithaca,0,Journal,2-s2.0-4243939794
Cohen R.,,Resilience of the Internet to random breakdowns,2000,Physical Review Letters,1644,10.1103/PhysRevLett.85.4626,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0034323311
Albert R.,,Error and attack tolerance of complex networks,2000,Nature,5597,10.1038/35019019,United States,Article,Notre Dame,0,Journal,2-s2.0-0034721164
Pittel B.,,Sudden emergence of a giant k-core in a random graph,1996,Journal of Combinatorial Theory. Series B,256,10.1006/jctb.1996.0036,United States,Article,Columbus,1,Journal,2-s2.0-0030144334
Chalupa J.,,Bootstrap percolation on a Bethe lattice,1979,Journal of Physics C: Solid State Physics,303,10.1088/0022-3719/12/1/008,United States,Article,New Brunswick,0,Journal,2-s2.0-0002092533
