Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Dorogovtsev S.,,Evolution of networks,2002,Advances in Physics,2215,10.1080/00018730110112519,Portugal,Article,Porto,0,Journal,2-s2.0-0036610173
Dorogovtsev S.N.,,Anomalous percolation properties of growing networks,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",83,,Portugal,Article,Porto,0,Journal,2-s2.0-0035689340
Callaway D.S.,,Are randomly grown graphs really random?,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",281,,United States,Article,Ithaca,0,Journal,2-s2.0-0035474697
Newman M.E.J.,,Random graphs with arbitrary degree distributions and their applications,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2213,,United States;United States,Article,Santa Fe;Ithaca,0,Journal,2-s2.0-0035420732
Cohen R.,,Breakdown of the internet under intentional attack,2001,Physical Review Letters,1004,10.1103/PhysRevLett.86.3682,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0035896667
Burda Z.,,Statistical ensemble of scale-free random graphs,2001,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",139,10.1103/PhysRevE.64.046118,Poland;Germany,Article,Krakow;Bielefeld,0,Journal,2-s2.0-0035475792
Pastor-Satorras R.,,Epidemic dynamics and endemic states in complex networks,2001,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1153,10.1103/PhysRevE.63.066117,Spain,Article,Barcelona,0,Journal,2-s2.0-0035363452
Callaway D.,,Network robustness and fragility: percolation on random graphs,2000,Physical Review Letters,1632,10.1103/PhysRevLett.85.5468,United States,Article,Ithaca,0,Journal,2-s2.0-4243939794
Cohen R.,,Resilience of the Internet to random breakdowns,2000,Physical Review Letters,1644,10.1103/PhysRevLett.85.4626,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0034323311
Albert R.,,Error and attack tolerance of complex networks,2000,Nature,5597,10.1038/35019019,United States,Article,Notre Dame,0,Journal,2-s2.0-0034721164
Molloy M.,,The Size of the Giant Component of a Random Graph with a Given Degree Sequence,1998,Combinatorics Probability and Computing,533,10.1017/S0963548398003526,Canada,Article,Toronto,0,Journal,2-s2.0-0032286776
Molloy M.,,A critical point for random graphs with a given degree sequence,1995,Random Structures &amp; Algorithms,1427,10.1002/rsa.3240060204,United States,Article,Pittsburgh,0,Journal,2-s2.0-84990671447
