Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Pastor-Satorras R.,,Epidemic spreading in scale-free networks,2001,Physical Review Letters,3738,10.1103/PhysRevLett.86.3200,Spain,Article,Barcelona,0,Journal,2-s2.0-0035794256
Strogatz S.,,Exploring complex networks,2001,Nature,5562,10.1038/35065725,United States,Review,Ithaca,1,Journal,2-s2.0-0035826155
Callaway D.,,Network robustness and fragility: percolation on random graphs,2000,Physical Review Letters,1632,10.1103/PhysRevLett.85.5468,United States,Article,Ithaca,0,Journal,2-s2.0-4243939794
Cohen R.,,Resilience of the Internet to random breakdowns,2000,Physical Review Letters,1644,10.1103/PhysRevLett.85.4626,Israel,Article,Ramat Gan,0,Journal,2-s2.0-0034323311
Amaral L.A.N.,,Classes of small-world networks,2000,Proceedings of the National Academy of Sciences of the United States of America,2116,10.1073/pnas.200327197,United States,Conference Paper,Boston,1,Journal,2-s2.0-0034633749
Jeong H.,,The large-scale organization of metabolic networks,2000,Nature,3533,10.1038/35036627,United States,Article,Notre Dame,0,Journal,2-s2.0-0034609791
Moreno Y.,,Fracture and second-order phase transitions,2000,Physical Review Letters,77,10.1103/PhysRevLett.85.2865,Italy;Spain,Article,Trieste;Zaragoza,0,Journal,2-s2.0-0343789608
Kun F.,,Damage in fiber bundle models,2000,European Physical Journal B,114,10.1007/PL00011084,Germany;Hungary,Article,Stuttgart;Debrecen,0,Journal,2-s2.0-0000206382
Albert R.,,Error and attack tolerance of complex networks,2000,Nature,5597,10.1038/35019019,United States,Article,Notre Dame,0,Journal,2-s2.0-0034721164
Williams R.,,Simple rules yield complex food webs,2000,Nature,913,10.1038/35004572,United States,Article,San Francisco,0,Journal,2-s2.0-0034624857
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Barabási A.,,Mean-field theory for scale-free random networks,1999,Physica A: Statistical Mechanics and its Applications,1765,10.1016/S0378-4371(99)00291-5,United States,Article,Notre Dame,0,Journal,2-s2.0-18744421488
Albert R.,,Diameter of the world-wide web,1999,Nature,3115,10.1038/43601,United States,Article,Notre Dame,0,Journal,2-s2.0-0033539175
Bhalla U.,,Emergent properties of networks of biological signaling pathways,1999,Science,1169,10.1126/science.283.5400.381,United States;India,Article,New York;Bengaluru,0,Journal,2-s2.0-0033555859
Vázquez-Prada M.,,Time to failure of hierarchical load-transfer models of fracture,1999,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",22,10.1103/PhysRevE.60.2581,Spain,Article,Zaragoza,0,Journal,2-s2.0-0041128356
Faloutsos M.,,On power-law relationships of the internet topology,1999,Computer Communication Review,3084,10.1145/316194.316229,United States;United States;Canada,Article,Riverside;Pittsburgh;Toronto,0,Journal,2-s2.0-0033204106
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25779,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Zapperi S.,,First-order transition in the breakdown of disordered media,1997,Physical Review Letters,186,10.1103/PhysRevLett.78.1408,United States,Article,Boston,0,Journal,2-s2.0-0001596487
Newman W.,,An exact renormalization model for earthquakes and material failure statics and dynamics,1994,Physica D: Nonlinear Phenomena,79,10.1016/0167-2789(94)90134-1,United States;United States,Article,Los Angeles;Los Alamos,0,Journal,2-s2.0-0000171882
