Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Enquist B.,,Allometric scaling of plant energetics and population density,1998,Nature,625,10.1038/25977,United States;United States,Article,Albuquerque;Santa Fe,0,Journal,2-s2.0-0032505115
Turcotte D.,,Networks with side branching in biology,1998,Journal of Theoretical Biology,110,10.1006/jtbi.1998.0723,United States,Article,Ithaca,0,Journal,2-s2.0-0032555469
West G.,,A general model for the origin of allometric scaling laws in biology,1997,Science,3054,10.1126/science.276.5309.122,United States;United States,Article,Santa Fe;Los Alamos,0,Journal,2-s2.0-0030932272
Kuuluvainen T.,,"Hydraulic architecture and structure of Abies lasiocarpa seedlings in three subalpine meadows of different moisture status in the eastern Olympic Mountains, Washington, U.S.A.",1996,Arctic and Alpine Research,9,10.2307/1552086,Finland,Article,Helsinki,0,Journal,2-s2.0-0001313452
PATIÑO S.,,Comparison of hydraulic architecture of woody plants of differing phylogeny and growth form with special reference to freestanding and hemi‐epiphytic Ficus species from Panama,1995,New Phytologist,57,10.1111/j.1469-8137.1995.tb03016.x,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-0029158707
Niklas K.,,"Size-dependent allometry of tree height, diameter and trunk-taper",1995,Annals of Botany,167,10.1006/anbo.1995.1015,United States,Article,Ithaca,0,Journal,2-s2.0-0029170778
Yang Shudong ,,Hydraulic architecture of Acer saccharum and A.rubrum: Comparison of branches to whole trees and the contribution of leaves to hydraulic resistance,1994,Journal of Experimental Botany,142,10.1093/jxb/45.2.179,United States,Article,Burlington,0,Journal,2-s2.0-0028076377
Tyree M.,,Hydraulic conductivity of branch junctions in three temperate tree species,1993,Trees,39,10.1007/BF00199616,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-0001298584
TYREE M.,,The hydraulic architecture of trees and other woody plants,1991,New Phytologist,1029,10.1111/j.1469-8137.1991.tb00035.x,United States;United States,Article,"Washington, D.C.;Burlington",1,Journal,2-s2.0-84986927503
Bertram J.,,Size-dependent differential scaling in branches: the mechanical design of trees revisited,1989,Trees,84,10.1007/BF00225358,United States,Article,Chicago,0,Journal,2-s2.0-0000162840
Morse D.,,Fractal dimension of vegetation and the distribution of arthropod body lengths,1985,Nature,388,10.1038/314731a0,United Kingdom,Article,York,0,Journal,2-s2.0-0000696727
McMahon T.A.,,Tree structures: Deducing the principle of mechanical design,1976,Journal of Theoretical Biology,282,10.1016/0022-5193(76)90182-X,United States,Article,Cambridge,0,Journal,2-s2.0-0017071457
