Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Willinger W.,,Research on online social networks: Time to face the real challenges,2010,Performance Evaluation Review,22,10.1145/1710115.1710125,United States,Conference Paper,San Antonio,0,Conference Proceeding,2-s2.0-77955161516
Xiang R.,,Modeling relationship strength in online social networks,2010,"Proceedings of the 19th International Conference on World Wide Web, WWW '10",467,10.1145/1772690.1772790,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-77954603933
Lu H.,,The influence of extro/introversion on the intention to pay for social networking sites,2010,Information and Management,148,10.1016/j.im.2010.01.003,Taiwan,Article,Taipei,0,Journal,2-s2.0-77949292103
Cheung C.,,A theoretical model of intentional social action in online social networks,2010,Decision Support Systems,311,10.1016/j.dss.2009.12.006,Hong Kong,Article,,0,Journal,2-s2.0-76849110363
Ridings C.,,Online discussion group sustainability: Investigating the interplay between structural dynamics and social dynamics over time,2010,Journal of the Association for Information Systems,50,10.17705/1jais.00220,United States,Article,Bethlehem,0,Journal,2-s2.0-77953103591
Oinas-Kukkonen H.,,Social networks and information systems: Ongoing and future research streams,2010,Journal of the Association for Information Systems,110,10.17705/1jais.00222,Finland,Review,Oulu,0,Journal,2-s2.0-77953107401
Gan L.,,Habit formation in online communities,2009,ICIS 2009 Proceedings - Thirtieth International Conference on Information Systems,5,,United States,Conference Paper,College Station,0,Conference Proceeding,2-s2.0-84871131764
Xu Y.C.,,The impact of online social network on consumer loyalty: An empirical study of an online dining community,2009,ICIS 2009 Proceedings - Thirtieth International Conference on Information Systems,11,,Singapore,Conference Paper,Singapore City,0,Conference Proceeding,2-s2.0-84870957342
Wen C.,,"Advertising effectiveness on social network sites: An investigation of tie strength, endorser expertise and product type on consumer purchase intention",2009,ICIS 2009 Proceedings - Thirtieth International Conference on Information Systems,29,,Singapore,Conference Paper,Singapore City,0,Conference Proceeding,2-s2.0-84870973790
Nazir A.,,Network level footprints of facebook applications,2009,"Proceedings of the ACM SIGCOMM Internet Measurement Conference, IMC",41,10.1145/1644893.1644901,United States,Conference Paper,Davis,0,Conference Proceeding,2-s2.0-77957799392
Krasnova H.,,Investigating the value of privacy in online social networks: Conjoint analysis,2009,ICIS 2009 Proceedings - Thirtieth International Conference on Information Systems,57,,Germany,Conference Paper,Berlin,0,Conference Proceeding,2-s2.0-84870964011
Schneider F.,,Understanding online social network usage from a network perspective,2009,"Proceedings of the ACM SIGCOMM Internet Measurement Conference, IMC",171,10.1145/1644893.1644899,Germany,Conference Paper,Berlin,0,Conference Proceeding,2-s2.0-84877777999
Benevenuto F.,,Characterizing user behavior in online social networks,2009,"Proceedings of the ACM SIGCOMM Internet Measurement Conference, IMC",526,10.1145/1644893.1644900,Brazil,Conference Paper,Belo Horizonte,0,Conference Proceeding,2-s2.0-84877781555
