Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Heath L.,,Generating random graphs with tunable clustering coefficients,2011,Physica A: Statistical Mechanics and its Applications,14,10.1016/j.physa.2011.06.052,United States,Article,Blacksburg,0,Journal,2-s2.0-80052567517
Laurienti P.J.,,Universal fractal scaling of self-organized networks,2011,Physica A: Statistical Mechanics and its Applications,34,10.1016/j.physa.2011.05.011,United States,Article,Winston Salem,0,Journal,2-s2.0-79961030753
Son S.,,Irreversible aggregation and network renormalization,2011,EPL,10,10.1209/0295-5075/95/58007,Canada,Article,Calgary,0,Journal,2-s2.0-80052337502
Šubelj L.,,Robust network community detection using balanced propagation,2011,European Physical Journal B,101,10.1140/epjb/e2011-10979-2,Slovenia,Article,Ljubljana,0,Journal,2-s2.0-79960066197
Šubelj L.,,Community structure of complex software systems: Analysis and applications,2011,Physica A: Statistical Mechanics and its Applications,61,10.1016/j.physa.2011.03.036,Slovenia,Article,Ljubljana,0,Journal,2-s2.0-79956373907
Tibély G.,,Communities and beyond: Mesoscopic analysis of a large social network with complementary methods,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",21,10.1103/PhysRevE.83.056125,Hungary,Article,Budapest,0,Journal,2-s2.0-79961089170
Zeng A.,,Coarse graining for synchronization in directed networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",24,10.1103/PhysRevE.83.056123,Switzerland,Article,Fribourg,0,Journal,2-s2.0-79961078486
Bizhani G.,,Random sequential renormalization of networks: Application to critical trees,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",11,10.1103/PhysRevE.83.036110,Canada,Article,Calgary,0,Journal,2-s2.0-79961049731
Linyuan L.,,Link prediction in complex networks: A survey,2011,Physica A: Statistical Mechanics and its Applications,1325,10.1016/j.physa.2010.11.027,Switzerland;China;China,Review,Fribourg;Shanghai;Chengdu,0,Journal,2-s2.0-78751613300
Šubelj L.,,Unfolding communities in large complex networks: Combining defensive and offensive label propagation for core extraction,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",93,10.1103/PhysRevE.83.036103,Slovenia,Article,Ljubljana,0,Journal,2-s2.0-79953149869
Serrano M.,,Percolation in self-similar networks,2011,Physical Review Letters,24,10.1103/PhysRevLett.106.048701,Spain,Article,Barcelona,1,Journal,2-s2.0-79251511214
Kawasaki F.,,Reciprocal relation between the fractal and the small-world properties of complex networks,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",17,10.1103/PhysRevE.82.036113,Japan,Article,Sapporo,0,Journal,2-s2.0-78651253818
Ahn Y.,,Link communities reveal multiscale complexity in networks,2010,Nature,1201,10.1038/nature09182,United States;United States,Article,Boston;Cambridge,0,Journal,2-s2.0-77955518815
