Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Acemoglu D.,,Bayesian learning in social networks,2011,Review of Economic Studies,266,10.1093/restud/rdr004,United States,Article,Cambridge,0,Journal,2-s2.0-80052243933
Como G.,,Scaling limits for continuous opinion dynamics systems,2011,Annals of Applied Probability,48,10.1214/10-AAP739,United States,Article,Cambridge,1,Journal,2-s2.0-80051604036
Golub B.,,Naïve learning in social networks and the wisdom of crowds,2010,American Economic Journal: Microeconomics,447,10.1257/mic.2.1.112,United States,Article,Stanford,0,Journal,2-s2.0-85017138638
Acemoglu D.,,Spread of (mis)information in social networks,2010,Games and Economic Behavior,183,10.1016/j.geb.2010.01.005,United States,Article,Cambridge,0,Journal,2-s2.0-76149086844
Blondel V.,,On Krause's multi-agent consensus model with state-dependent connectivity,2009,IEEE Transactions on Automatic Control,268,10.1109/TAC.2009.2031211,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-78649554917
Castellano C.,,Statistical physics of social dynamics,2009,Reviews of Modern Physics,2176,10.1103/RevModPhys.81.591,Italy,Article,Rome,0,Journal,2-s2.0-65549108449
Nedić A.,,Distributed subgradient methods for multi-agent optimization,2009,IEEE Transactions on Automatic Control,1550,10.1109/TAC.2008.2009515,United States,Article,Urbana,0,Journal,2-s2.0-59649103668
Olshevsky A.,,Convergence speed in distributed consensus and averaging,2009,SIAM Journal on Control and Optimization,292,10.1137/060678324,United States,Conference Paper,Cambridge,0,Journal,2-s2.0-60349098442
Fagnani F.,,Randomized consensus algorithms over large scale networks,2008,IEEE Journal on Selected Areas in Communications,223,10.1109/JSAC.2008.080506,Italy,Article,Turin,0,Journal,2-s2.0-43349085369
Mobilia M.,,Phase transitions and spatio-temporal fluctuations in stochastic lattice lotka-volterra models,2007,Journal of Statistical Physics,83,10.1007/s10955-006-9146-3,Germany;United States,Conference Paper,Munich;Blacksburg,0,Journal,2-s2.0-34249903336
Cooper C.,,The cover time of sparse random graphs,2007,Random Structures and Algorithms,34,10.1002/rsa.20151,United Kingdom,Conference Paper,London,0,Journal,2-s2.0-33846661518
Durrett R.,,Random graph dynamics,2006,Random Graph Dynamics,410,10.1017/CBO9780511546594,United States,Book,Ithaca,0,Book,2-s2.0-84929729015
Lorenz J.,,A stabilization theorem for dynamics of continuous opinions,2005,Physica A: Statistical Mechanics and its Applications,185,10.1016/j.physa.2005.02.086,Germany,Conference Paper,Bremen,0,Journal,2-s2.0-21444461445
Mobilia M.,,Voting and catalytic processes with inhomogeneities,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",38,10.1103/PhysRevE.71.046102,United States,Article,Blacksburg,0,Journal,2-s2.0-37649031126
Olfati-Saber R.,,Consensus problems in networks of agents with switching topology and time-delays,2004,IEEE Transactions on Automatic Control,8292,10.1109/TAC.2004.834113,United States,Article,Pasadena,0,Journal,2-s2.0-4644244041
Banerjee A.,,Word-of-mouth learning,2004,Games and Economic Behavior,183,10.1016/S0899-8256(03)00048-4,United States,Article,Cambridge,0,Journal,2-s2.0-0346401344
Cohen G.,,Party Over Policy: The Dominating Impact of Group Influence on Political Beliefs,2003,Journal of Personality and Social Psychology,532,10.1037/0022-3514.85.5.808,United States,Review,New Haven,0,Journal,2-s2.0-0242676963
DeMarzo P.,,"Persuasion bias, social influence, and unidimensional opinions",2003,Quarterly Journal of Economics,380,10.1162/00335530360698469,United States,Review,Stanford,0,Journal,2-s2.0-0042863218
Mobilia M.,,Does a Single Zealot Affect an Infinite Group of Voters?,2003,Physical Review Letters,173,10.1103/PhysRevLett.91.028701,Switzerland,Article,Lausanne,0,Journal,2-s2.0-0141834678
Jadbabaie A.,,Coordination of groups of mobile autonomous agents using nearest neighbor rules,2003,IEEE Transactions on Automatic Control,6055,10.1109/TAC.2003.812781,United States;United States,Article,Philadelphia;New Haven,0,Journal,2-s2.0-0038548185
Mihail M.,,On certain connectivity properties of the Internet topology,2003,"Proceedings - Annual IEEE Symposium on Foundations of Computer Science, FOCS",31,10.1109/SFCS.2003.1238178,United States,Conference Paper,Atlanta,0,Conference Proceeding,2-s2.0-80052670645
Gale D.,,Bayesian learning in social networks,2003,Games and Economic Behavior,197,10.1016/S0899-8256(03)00144-1,United States,Article,New York,0,Journal,2-s2.0-0242654875
Krause U.,,A discrete nonlinear and non-autonomous model of consensus formation,2000,Communications in Difference Equations: Proceedings of the Fourth International Conference on Difference Equations,241,,Germany,Chapter,Bremen,0,Book,2-s2.0-85030234566
Smith L.,,Pathological outcomes of observational learning,2000,Econometrica,284,10.1111/1468-0262.00113,United States,Article,Ann Arbor,0,Journal,2-s2.0-0000053260
Newman M.E.J.,,Renormalization group analysis of the small-world network model,1999,"Physics Letters, Section A: General, Atomic and Solid State Physics",1023,10.1016/S0375-9601(99)00757-4,United States,Article,Santa Fe,0,Journal,2-s2.0-0347334779
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Diaconis P.,,Iterated random functions,1999,SIAM Review,322,10.1137/S0036144598338446,United States,Article,Palo Alto,0,Journal,2-s2.0-0002284829
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25779,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Bala V.,,Learning from Neighbours,1998,Review of Economic Studies,330,10.1111/1467-937X.00059,Canada,Article,Montreal,0,Journal,2-s2.0-0000073539
Axelrod R.,,The dissemination of culture: A model with local convergence and global polarization,1997,Journal of Conflict Resolution,1084,10.1177/0022002797041002001,United States,Article,Ann Arbor,0,Journal,2-s2.0-21744459955
