Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
May R.,,Infectious disease dynamics: What characterizes a successful invader?,2001,Philosophical Transactions of the Royal Society B: Biological Sciences,100,10.1098/rstb.2001.0866,United Kingdom,Conference Paper,London,0,Journal,2-s2.0-0035967982
Lloyd A.,,How viruses spread among computers and people,2001,Science,473,10.1126/science.1061076,United States,Short Survey,Princeton,0,Journal,2-s2.0-0035907006
Pastor-Satorras R.,,Epidemic spreading in scale-free networks,2001,Physical Review Letters,3738,10.1103/PhysRevLett.86.3200,Spain,Article,Barcelona,0,Journal,2-s2.0-0035794256
Pastor-Satorras R.,,Epidemic dynamics and endemic states in complex networks,2001,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",1153,10.1103/PhysRevE.63.066117,Spain,Article,Barcelona,0,Journal,2-s2.0-0035363452
Amaral L.A.N.,,Classes of small-world networks,2000,Proceedings of the National Academy of Sciences of the United States of America,2116,10.1073/pnas.200327197,United States,Conference Paper,Boston,1,Journal,2-s2.0-0034633749
Albert R.,,Error and attack tolerance of complex networks,2000,Nature,5597,10.1038/35019019,United States,Article,Notre Dame,0,Journal,2-s2.0-0034721164
Albert R.,,Topology of evolving networks: Local events and universality,2000,Physical Review Letters,988,10.1103/PhysRevLett.85.5234,United States,Article,Notre Dame,0,Journal,2-s2.0-0142077573
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Albert R.,,Diameter of the world-wide web,1999,Nature,3115,10.1038/43601,United States,Article,Notre Dame,0,Journal,2-s2.0-0033539175
Keeling M.,,The effects of local spatial structure on epidemiological invasions,1999,Proceedings of the Royal Society B: Biological Sciences,543,10.1098/rspb.1999.0716,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-0033594451
Faloutsos M.,,On power-law relationships of the internet topology,1999,Computer Communication Review,3084,10.1145/316194.316229,United States;United States;Canada,Article,Riverside;Pittsburgh;Toronto,0,Journal,2-s2.0-0033204106
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25779,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Kephart J.,,Fighting computer viruses,1997,Scientific American,58,10.1038/scientificamerican1197-88,United States,Article,Yorktown Heights,0,Journal,2-s2.0-0031280588
Sattenspiel L.,,The effects of population structure on the spread of the HIV infection,1990,American Journal of Physical Anthropology,19,10.1002/ajpa.1330820404,United States,Article,Columbia,0,Journal,2-s2.0-0025045480
Gupta S.,,Networks of sexual contacts: Implications for the pattern of spread of HIV,1989,AIDS,214,10.1097/00002030-198912000-00005,United Kingdom,Article,London,0,Journal,2-s2.0-0024817947
May R.,,The transmission dynamics of human immunodeficiency virus (HIV).,1988,"Philosophical transactions of the Royal Society of London. Series B, Biological sciences",174,10.1098/rstb.1988.0108,United States,Review,Princeton,0,Journal,2-s2.0-0024300994
