Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Shalizi C.,,Consistency under sampling of exponential random graph models,2013,Annals of Statistics,69,10.1214/12-AOS1044,United States,Article,Pittsburgh,1,Journal,2-s2.0-84879144399
Pfeiffer J.J.,,Fast generation of large scale social networks while incorporating transitive closures,2012,"Proceedings - 2012 ASE/IEEE International Conference on Privacy, Security, Risk and Trust and 2012 ASE/IEEE International Conference on Social Computing, SocialCom/PASSAT 2012",17,10.1109/SocialCom-PASSAT.2012.130,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-84873690863
Kim M.,,Multiplicative Attribute Graph Model of Real-World Networks,2012,Internet Mathematics,84,10.1080/15427951.2012.625257,United States,Article,Palo Alto,1,Journal,2-s2.0-84866005373
Shalizi C.,,Homophily and contagion are generically confounded in observational social network studies,2011,Sociological Methods and Research,421,10.1177/0049124111404820,United States,Article,Pittsburgh,0,Journal,2-s2.0-79956110272
La Fond T.,,Randomization tests for distinguishing social influence and homophily effects,2010,"Proceedings of the 19th International Conference on World Wide Web, WWW '10",137,10.1145/1772690.1772752,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-77954578836
Liang F.,,Advanced Markov Chain Monte Carlo Methods: Learning from Past Samples,2010,Advanced Markov Chain Monte Carlo Methods: Learning from Past Samples,142,10.1002/9780470669723,United States,Book,College Station,1,Book,2-s2.0-84891574950
Leskovec J.,,Kronecker graphs: An approach to modeling networks,2010,Journal of Machine Learning Research,536,,United States,Article,Palo Alto,0,Journal,2-s2.0-77949501427
Leskovec J.,,Planetary-scale views on a large instant-messaging network,2008,"Proceeding of the 17th International Conference on World Wide Web 2008, WWW'08",356,10.1145/1367497.1367620,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-57349111694
Airoldi E.,,Mixed membership stochastic blockmodels,2008,Journal of Machine Learning Research,906,,United States;,Article,Princeton;,0,Journal,2-s2.0-54249110594
Robins G.,,An introduction to exponential random graph (p<sup>*</sup>) models for social networks,2007,Social Networks,947,10.1016/j.socnet.2006.08.002,Australia,Article,Parkville,0,Journal,2-s2.0-34147137805
Neville J.,,Using relational knowledge discovery to prevent securities fraud,2005,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,71,10.1145/1081870.1081922,United States,Conference Paper,Amherst MA,0,Conference Proceeding,2-s2.0-32344439564
Chung F.,,The average distance in a random graph with given expected degrees,2004,Internet Mathematics,196,10.1080/15427951.2004.10129081,United States,Article,San Diego,1,Journal,2-s2.0-84906264352
Hoff P.,,Latent space approaches to social network analysis,2002,Journal of the American Statistical Association,781,10.1198/016214502388618906,United States,Article,Seattle,0,Journal,2-s2.0-0036967824
McPherson M.,,Birds of a feather: Homophily in social networks,2001,Annual Review of Sociology,8124,10.1146/annurev.soc.27.1.415,United States,Article,Tucson,0,Book Series,2-s2.0-0035639140
McCallum A.,,Automating the construction of internet portals with machine learning,2000,Information Retrieval,402,10.1023/A:1009953814988,United States,Article,Pittsburgh,0,Journal,2-s2.0-0000806922
