Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Lyon J.,,Capacity response sets for security-constrained unit commitment with wind uncertainty,2016,Electric Power Systems Research,4,10.1016/j.epsr.2015.11.013,United States,Article,Tempe,1,Journal,2-s2.0-84958794151
Saravanan B.,,A solution to unit commitment problem using fire works algorithm,2016,International Journal of Electrical Power and Energy Systems,22,10.1016/j.ijepes.2015.11.030,India,Article,Vellore,0,Journal,2-s2.0-84950120672
Yanik S.,,Designing sustainable energy regions using genetic algorithms and location-allocation approach,2016,Energy,15,10.1016/j.energy.2015.12.116,Turkey,Article,Istanbul,0,Journal,2-s2.0-84958259708
Shukla A.,,Advanced three-stage pseudo-inspired weight-improved crazy particle swarm optimization for unit commitment problem,2016,Energy,30,10.1016/j.energy.2015.12.046,India,Article,Kanpur,0,Journal,2-s2.0-84958644989
Sudhakar Babu T.,,Voltage band based improved particle swarm optimization technique for maximum power point tracking in solar photovoltaic system,2016,Journal of Renewable and Sustainable Energy,20,10.1063/1.4939531,India,Article,Vellore,0,Journal,2-s2.0-84954342113
Panday A.,,Energy management strategy for hybrid electric vehicles using genetic algorithm,2016,Journal of Renewable and Sustainable Energy,26,10.1063/1.4938552,India,Article,Pilani,0,Journal,2-s2.0-84954161874
Rajesh K.,,Least cost generation expansion planning with solar power plant using Differential Evolution algorithm,2016,Renewable Energy,46,10.1016/j.renene.2015.07.026,India,Article,Krishnankoil,0,Journal,2-s2.0-84937231498
Quan H.,,A computational framework for uncertainty integration in stochastic unit commitment with intermittent renewable energy sources,2015,Applied Energy,97,10.1016/j.apenergy.2015.04.103,Singapore;Singapore,Article,Singapore City;Singapore City,0,Journal,2-s2.0-84928946382
Bai Y.,,A decomposition method for network-constrained unit commitment with AC power flow constraints,2015,Energy,35,10.1016/j.energy.2015.05.082,China,Article,Beijing,0,Journal,2-s2.0-84940438168
Neves D.,,Optimal electricity dispatch on isolated mini-grids using a demand response strategy for thermal storage backup with genetic algorithms,2015,Energy,43,10.1016/j.energy.2015.01.054,Portugal,Article,Lisbon,0,Journal,2-s2.0-84926199827
Zheng J.,,Reliability constrained unit commitment with combined hydro and thermal generation embedded using self-learning group search optimizer,2015,Energy,15,10.1016/j.energy.2014.12.036,China,Article,Guangzhou,0,Journal,2-s2.0-84924861996
Najafi A.,,A new heuristic method to solve unit commitment by using a time-variant acceleration coefficients particle swarm optimization algorithm,2015,Turkish Journal of Electrical Engineering and Computer Sciences,8,10.3906/elk-1212-36,Iran,Article,Birjand,1,Journal,2-s2.0-84922507324
Yuan X.,,An efficient chaos embedded hybrid approach for hydro-thermal unit commitment problem,2015,Energy Conversion and Management,34,10.1016/j.enconman.2014.12.021,China,Article,Wuhan,0,Journal,2-s2.0-84919799015
Sun Z.,,Parameter identification of PEMFC model based on hybrid adaptive differential evolution algorithm,2015,Energy,64,10.1016/j.energy.2015.06.081,China,Article,Hangzhou,0,Journal,2-s2.0-84959326599
Glotić A.,,Optimization of hydro energy storage plants by using differential evolution algorithm,2014,Energy,16,10.1016/j.energy.2014.05.004,Slovenia,Article,Maribor,0,Journal,2-s2.0-84910000469
Rahman D.,,Metaheuristic search based methods for unit commitment,2014,International Journal of Electrical Power and Energy Systems,16,10.1016/j.ijepes.2014.01.038,Portugal,Article,Porto,0,Journal,2-s2.0-84894416014
Ji B.,,Improved gravitational search algorithm for unit commitment considering uncertainty of wind power,2014,Energy,93,10.1016/j.energy.2014.02.014,China,Article,Wuhan,0,Journal,2-s2.0-84895929652
Foster J.,,Comparison of mixed-integer programming and genetic algorithm methods for distributed generation planning,2014,IEEE Transactions on Power Systems,40,10.1109/TPWRS.2013.2287880,Australia,Article,Callaghan,0,Journal,2-s2.0-84897652214
Madzharov D.,,Integrating electric vehicles as flexible load in unit commitment modeling,2014,Energy,51,10.1016/j.energy.2013.12.009,Belgium,Article,Heverlee,0,Journal,2-s2.0-84893022379
Zhang X.,,Synchronous generator parameters identification on-line using small population-based particle swarm optimization,2014,Journal of Chemical and Pharmaceutical Research,1,,China,Article,Zhengzhou,0,Journal,2-s2.0-84907102809
Ansari M.,,"Stochastic security-constrained hydrothermal unit commitment considering uncertainty of load forecast, inflows to reservoirs and unavailability of units by a new hybrid decomposition strategy",2014,"IET Generation, Transmission and Distribution",22,10.1049/iet-gtd.2014.0145,Iran,Article,Semnan,0,Journal,2-s2.0-84920155283
Yu X.,,Unit commitment using Lagrangian relaxation and particle swarm optimization,2014,International Journal of Electrical Power and Energy Systems,43,10.1016/j.ijepes.2014.03.061,Hong Kong,Article,Hong Kong,0,Journal,2-s2.0-84899656259
Saravanan B.,,Unit commitment problem solution using invasive weed optimization algorithm,2014,International Journal of Electrical Power and Energy Systems,66,10.1016/j.ijepes.2013.08.020,India,Article,Vellore,0,Journal,2-s2.0-84884786482
Yuan X.,,A new approach for unit commitment problem via binary gravitational search algorithm,2014,Applied Soft Computing Journal,71,10.1016/j.asoc.2014.05.029,China,Article,Wuhan,0,Journal,2-s2.0-84902650480
Amjady N.,,Hydrothermal unit commitment with AC constraints by a new solution method based on benders decomposition,2013,Energy Conversion and Management,41,10.1016/j.enconman.2012.07.022,Iran,Article,Semnan,0,Journal,2-s2.0-84867196875
Chakraborty S.,,Unit commitment strategy of thermal generators by using advanced fuzzy controlled binary particle swarm optimization algorithm,2012,International Journal of Electrical Power and Energy Systems,50,10.1016/j.ijepes.2012.06.014,Japan,Article,Nagoya,0,Journal,2-s2.0-84863752816
Hinojosa V.,,Short-term hydrothermal generation scheduling solved with a mixed-binary evolutionary particle swarm optimizer,2012,Electric Power Systems Research,23,10.1016/j.epsr.2012.06.006,Chile,Article,Valparaíso,0,Journal,2-s2.0-84864034449
Zhang J.,,Small population-based particle swarm optimization for short-term hydrothermal scheduling,2012,IEEE Transactions on Power Systems,93,10.1109/TPWRS.2011.2165089,China,Article,Wuhan,0,Journal,2-s2.0-84856238085
Moghimi Hadji M.,,A solution to the unit commitment problem using imperialistic competition algorithm,2012,IEEE Transactions on Power Systems,113,10.1109/TPWRS.2011.2158010,Iran,Article,Tehran,0,Journal,2-s2.0-84856271410
Chakraborty S.,,Solving economic load dispatch problem with valve-point effects using a hybrid quantum mechanics inspired particle swarm optimisation,2011,"IET Generation, Transmission and Distribution",81,10.1049/iet-gtd.2011.0038,Japan,Article,Nishihara,0,Journal,2-s2.0-80053523128
Asir Rajan C.,,Hydro-thermal unit commitment problem using simulated annealing embedded evolutionary programming approach,2011,International Journal of Electrical Power and Energy Systems,41,10.1016/j.ijepes.2011.01.002,India,Article,Puducherry,0,Journal,2-s2.0-79952440249
Ebrahimi J.,,Unit commitment problem solution using shuffled frog leaping algorithm,2011,IEEE Transactions on Power Systems,138,10.1109/TPWRS.2010.2052639,Iran,Article,Tehran,0,Journal,2-s2.0-79955538693
Amjady N.,,Security Constrained Unit Commitment by a new adaptive hybrid stochastic search technique,2011,Energy Conversion and Management,28,10.1016/j.enconman.2010.09.004,Iran,Article,Semnan,0,Journal,2-s2.0-78649332852
