Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Guimerà R.,,Functional cartography of complex metabolic networks,2005,Nature,2029,10.1038/nature03288,United States,Article,Evanston,0,Journal,2-s2.0-14644396645
Guimerà R.,,Cartography of complex networks: Modules and universal roles,2005,Journal of Statistical Mechanics: Theory and Experiment,327,10.1088/1742-5468/2005/02/P02001,United States,Article,Evanston,0,Journal,2-s2.0-14644420038
Guimerà R.,,Modularity from fluctuations in random graphs and complex networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",498,10.1103/PhysRevE.70.025101,United States,Article,Evanston,0,Journal,2-s2.0-36348947993
Newman M.E.J.,,Fast algorithm for detecting community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2954,10.1103/PhysRevE.69.066133,United States,Article,Ann Arbor,0,Journal,2-s2.0-42749100809
Amaral L.,,Complex networks: Augmenting the framework for the study of complex systems,2004,European Physical Journal B,302,10.1140/epjb/e2004-00110-5,United States,Conference Paper,Evanston,0,Journal,2-s2.0-2942659840
Guimerà R.,,Modeling the world-wide airport network,2004,European Physical Journal B,324,10.1140/epjb/e2004-00131-0,United States,Conference Paper,Evanston,0,Journal,2-s2.0-2942568426
Newman M.E.J.,,Finding and evaluating community structure in networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7687,10.1103/PhysRevE.69.026113,United States;United States,Article,Santa Fe;Ann Arbor,0,Journal,2-s2.0-37649028224
Liljeros F.,,Sexual networks: Implications for the transmission of sexually transmitted infections,2003,Microbes and Infection,177,10.1016/S1286-4579(02)00058-8,Sweden;Sweden,Review,Stockholm;Solna,0,Journal,2-s2.0-0037297684
Goh K.I.,,Betweenness centrality correlation in social networks,2003,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",224,,South Korea,Article,Seoul,0,Journal,2-s2.0-0038055908
Newman M.,,The structure and function of complex networks,2003,SIAM Review,11537,10.1137/S003614450342480,United States,Review,Ann Arbor,0,Journal,2-s2.0-0038718854
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Vázquez A.,,Large-scale topological and dynamical properties of the Internet,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",532,10.1103/PhysRevE.65.066130,Italy,Article,Trieste,0,Journal,2-s2.0-41349090299
Camacho J.,,Robust patterns in food web structure,2002,Physical review letters,228,,United States,Article,Boston,0,Journal,2-s2.0-0011822339
