Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zahn C.,,Graph-Theoretical Methods for Detecting and Describing Gestalt Clusters,1971,IEEE Transactions on Computers,1208,10.1109/T-C.1971.223083,United States,Article,Menlo Park,0,Journal,2-s2.0-0014976008
Fukunaga K.,,A Criterion and an Algorithm for Grouping Data,1970,IEEE Transactions on Computers,55,10.1109/T-C.1970.222799,United States,Article,West Lafayette,0,Journal,2-s2.0-0014864796
Gitman I.,,An Algorithm for Detecting Unimodal Fuzzy Sets and its Application as a Clustering Technique,1970,IEEE Transactions on Computers,72,10.1109/T-C.1970.222992,Canada,Article,Toronto,0,Journal,2-s2.0-0014818322
Ruspini E.,,Numerical methods for fuzzy clustering,1970,Information Sciences,364,10.1016/S0020-0255(70)80056-1,United States,Article,Los Angeles,0,Journal,2-s2.0-0014810305
Ruspini E.,,A new approach to clustering,1969,Information and Control,1082,10.1016/S0019-9958(69)90591-9,United States,Article,Los Angeles,1,Journal,2-s2.0-0014534297
Casey R.,,An Autonomous Reading Machine,1968,IEEE Transactions on Computers,38,10.1109/TC.1968.226928,United States,Article,Yorktown Heights,0,Journal,2-s2.0-84939367616
Nagy G.,,State of the Art in Pattern Recognition,1968,Proceedings of the IEEE,183,10.1109/PROC.1968.6414,United States;Canada,Article,Yorktown Heights;Montreal,0,Journal,2-s2.0-0000743235
Johnson S.,,Hierarchical clustering schemes,1967,Psychometrika,2587,10.1007/BF02289588,United States,Article,Murray,0,Journal,2-s2.0-0014129195
Friedman H.,,On Some Invariant Criteria for Grouping Data,1967,Journal of the American Statistical Association,324,10.1080/01621459.1967.10500923,United States,Article,Armonk,0,Journal,2-s2.0-34247969087
Ball G.,,A clustering technique for summarizing multivariate data.,1967,Behavioral science,603,10.1002/bs.3830120210,,Article,,0,Journal,2-s2.0-0014060964
Casey R.,,Recognition of Printed Chinese Characters,1966,IEEE Transactions on Electronic Computers,66,10.1109/PGEC.1966.264379,United States,Article,Yorktown Heights,0,Journal,2-s2.0-0038181502
Zadeh L.,,Fuzzy sets,1965,Information and Control,48925,10.1016/S0019-9958(65)90241-X,United States,Article,Berkeley,1,Journal,2-s2.0-34248666540
SNEATH P.H.,,The application of computers to taxonomy.,1957,Journal of general microbiology,426,10.1099/00221287-17-1-201,,Article,,1,Journal,2-s2.0-9444222978
