Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Brummitt C.,,Suppressing cascades of load in interdependent networks,2012,Proceedings of the National Academy of Sciences of the United States of America,342,10.1073/pnas.1110586109,United States,Article,Davis,1,Journal,2-s2.0-84858683899
Son S.,,Percolation theory on interdependent networks based on epidemic spreading,2012,EPL,197,10.1209/0295-5075/97/16006,Canada,Article,Calgary,0,Journal,2-s2.0-84855560656
Lee K.,,Impact of the topology of global macroeconomic network on the spreading of economic crises,2011,PLoS ONE,56,10.1371/journal.pone.0018443,South Korea,Article,Seoul,1,Journal,2-s2.0-79953666017
Xu X.L.,,Interconnecting bilayer networks,2011,EPL,20,10.1209/0295-5075/93/68002,China,Article,Yangzhou,0,Journal,2-s2.0-79953652285
Buldyrev S.V.,,Interdependent networks with identical degrees of mutually dependent nodes,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",181,10.1103/PhysRevE.83.016112,United States,Article,New York,0,Journal,2-s2.0-79951699459
Parshani R.,,Critical effect of dependency groups on the function of networks,2011,Proceedings of the National Academy of Sciences of the United States of America,205,10.1073/pnas.1008404108,Israel,Article,Ramat Gan,1,Journal,2-s2.0-79551638843
Parshani R.,,Inter-similarity between coupled networks,2010,EPL,226,10.1209/0295-5075/92/68002,Israel,Article,Ramat Gan,0,Journal,2-s2.0-84857804471
Newman M.,,Networks: An Introduction,2010,Networks: An Introduction,6212,10.1093/acprof:oso/9780199206650.001.0001,United States,Book,Ann Arbor,0,Book,2-s2.0-77954826067
Gleeson J.P.,,How clustering affects the bond percolation threshold in complex networks,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",54,10.1103/PhysRevE.81.066114,Ireland,Article,Limerick,0,Journal,2-s2.0-77953973695
Buldyrev S.,,Catastrophic cascade of failures in interdependent networks,2010,Nature,2341,10.1038/nature08932,United States;United States,Article,New York;Boston,0,Journal,2-s2.0-77951126500
Barigozzi M.,,Multinetwork of international trade: A commodity-specific analysis,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",123,10.1103/PhysRevE.81.046104,Belgium,Article,Brussels,0,Journal,2-s2.0-77950921152
Nakata T.,,Collision probability for an occupancy problem,2008,Statistics and Probability Letters,6,10.1016/j.spl.2008.01.061,Japan,Article,Munakata,0,Journal,2-s2.0-48549104176
Ma N.,,Bringing PageRank to the citation analysis,2008,Information Processing and Management,165,10.1016/j.ipm.2007.06.006,China,Article,Beijing,0,Journal,2-s2.0-39649120552
Favaloro E.,,Measuring the quality of journals and journal articles: The impact factor tells but a portion of the story,2008,Seminars in Thrombosis and Hemostasis,55,10.1055/s-2008-1066030,Australia,Review,Sydney,0,Journal,2-s2.0-43149114239
Kurant M.,,Layered complex networks,2006,Physical Review Letters,285,10.1103/PhysRevLett.96.138701,Switzerland,Article,Lausanne,0,Journal,2-s2.0-33645660621
Hirsch J.,,An index to quantify an individual's scientific research output,2005,Proceedings of the National Academy of Sciences of the United States of America,5144,10.1073/pnas.0507655102,United States,Article,San Diego,1,Journal,2-s2.0-28044445101
Li M.,,Weighted networks of scientific communication: The measurement and topological role of weight,2005,Physica A: Statistical Mechanics and its Applications,71,10.1016/j.physa.2004.11.039,China,Article,Beijing,0,Journal,2-s2.0-14844298776
Kim D.,,Multi-component static model for social networks,2004,European Physical Journal B,10,10.1140/epjb/e2004-00018-0,South Korea,Conference Paper,Seoul,0,Journal,2-s2.0-2942568430
Söderberg B.,,Random graphs with hidden color,2003,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",29,,Sweden,Article,Lund,0,Journal,2-s2.0-4243469282
Newman M.,,Assortative Mixing in Networks,2002,Physical Review Letters,3012,10.1103/PhysRevLett.89.208701,United States,Article,Ann Arbor,0,Journal,2-s2.0-18744389789
Goh K.I.,,Universal behavior of load distribution in scale-free networks,2001,Physical Review Letters,825,,South Korea,Article,Seoul,0,Journal,2-s2.0-0035981014
Seglen P.,,Why the impact factor of journals should not be used for evaluating research,1997,British Medical Journal,1627,,Norway,Article,Oslo,0,Journal,2-s2.0-0031049280
Molloy M.,,A critical point for random graphs with a given degree sequence,1995,Random Structures &amp; Algorithms,1427,10.1002/rsa.3240060204,United States,Article,Pittsburgh,0,Journal,2-s2.0-84990671447
