Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Xiang J.,,Local modularity for community detection in complex networks,2015,Physica A: Statistical Mechanics and its Applications,39,10.1016/j.physa.2015.09.093,China,Article,Changsha,0,Journal,2-s2.0-84944735909
Xiang J.,,Multi-resolution community detection based on generalized self-loop rescaling strategy,2015,Physica A: Statistical Mechanics and its Applications,22,10.1016/j.physa.2015.03.006,China,Article,Changsha,0,Journal,2-s2.0-84926490499
Chakraborty T.,,Leveraging disjoint communities for detecting overlapping community structure,2015,Journal of Statistical Mechanics: Theory and Experiment,19,10.1088/1742-5468/2015/05/P05017,India,Article,Kharagpur,0,Journal,2-s2.0-84930652248
Ronhovde P.,,Local multiresolution order in community detection,2015,Journal of Statistical Mechanics: Theory and Experiment,4,10.1088/1742-5468/2015/01/P01001,United States,Article,Findlay,0,Journal,2-s2.0-84921048020
Chen Y.,,Overlapping community detection in networks with positive and negative links,2014,Journal of Statistical Mechanics: Theory and Experiment,26,10.1088/1742-5468/2014/03/P03021,China,Article,Harbin,1,Journal,2-s2.0-84940267655
Yan B.,,Detecting community structure in networks using edge prediction methods,2012,Journal of Statistical Mechanics: Theory and Experiment,20,10.1088/1742-5468/2012/09/P09008,United Kingdom,Article,Bristol,0,Journal,2-s2.0-84868290768
Wu J.,,Overlapping community detection via network dynamics,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",49,10.1103/PhysRevE.85.016115,China,Article,Xi'an,0,Journal,2-s2.0-84863066897
Šubelj L.,,Robust network community detection using balanced propagation,2011,European Physical Journal B,101,10.1140/epjb/e2011-10979-2,Slovenia,Article,Ljubljana,0,Journal,2-s2.0-79960066197
Yuan W.J.,,Interplay between structure and dynamics in adaptive complex networks: Emergence and amplification of modularity by adaptive dynamics,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",25,10.1103/PhysRevE.84.016116,China;Hong Kong,Article,Huaibei;,0,Journal,2-s2.0-79961108244
Berry J.W.,,Tolerating the community detection resolution limit with edge weighting,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",105,10.1103/PhysRevE.83.056119,United States,Article,Albuquerque,1,Journal,2-s2.0-79961059600
Lancichinetti A.,,Finding statistically significant communities in networks,2011,PLoS ONE,574,10.1371/journal.pone.0018961,Italy;Italy,Article,Turin;Turin,1,Journal,2-s2.0-79955707583
Jin D.,,A Markov random walk under constraint for discovering overlapping communities in complex networks,2011,Journal of Statistical Mechanics: Theory and Experiment,67,10.1088/1742-5468/2011/05/P05031,China,Article,Changchun,0,Journal,2-s2.0-79958022136
Karrer B.,,Stochastic blockmodels and community structure in networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",760,10.1103/PhysRevE.83.016107,United States,Article,Ann Arbor,1,Journal,2-s2.0-79951710564
Zlatić V.,,Topologically biased random walk and community finding in networks,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",36,10.1103/PhysRevE.82.066109,Italy;Croatia,Article,Rome;Zagreb,0,Journal,2-s2.0-78651436156
Gregory S.,,Finding overlapping communities in networks by label propagation,2010,New Journal of Physics,596,10.1088/1367-2630/12/10/103018,United Kingdom,Article,Bristol,1,Journal,2-s2.0-77958577702
Zhang S.,,Determining modular organization of protein interaction networks by maximizing modularity density,2010,BMC Systems Biology,27,10.1186/1752-0509-4-10,China,Article,Beijing,1,Journal,2-s2.0-77956821019
Chen P.,,Community structure of the physical review citation network,2010,Journal of Informetrics,98,10.1016/j.joi.2010.01.001,United States,Article,Boston,0,Journal,2-s2.0-77956455517
Lai D.,,Enhanced modularity-based community detection by random walk network preprocessing,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",40,10.1103/PhysRevE.81.066118,China,Article,Shanghai,0,Journal,2-s2.0-77954013583
Good B.H.,,Performance of modularity maximization in practical contexts,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",545,10.1103/PhysRevE.81.046106,United States;United States,Article,Santa Fe;Swarthmore,0,Journal,2-s2.0-77951138987
Liu X.,,Advanced modularity-specialized label propagation algorithm for detecting communities in networks,2010,Physica A: Statistical Mechanics and its Applications,158,10.1016/j.physa.2009.12.019,Japan,Article,Tokyo,0,Journal,2-s2.0-73449141390
Fortunato S.,,Community detection in graphs,2010,Physics Reports,5864,10.1016/j.physrep.2009.11.002,Italy,Review,Turin,0,Journal,2-s2.0-74049087026
Li X.,,Detecting community structure from coherent oscillation of excitable systems,2010,Physica A: Statistical Mechanics and its Applications,3,10.1016/j.physa.2009.09.006,China,Article,Beijing,0,Journal,2-s2.0-70349467726
Sun Y.,,Improved community structure detection using a modified fine-tuning strategy,2009,EPL,72,10.1209/0295-5075/86/28004,United States,Article,Houston,0,Journal,2-s2.0-77249099302
