Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Chen Y.,,Finding Communities by Their Centers,2016,Scientific Reports,17,10.1038/srep24017,China,Article,Chengdu,1,Journal,2-s2.0-84962815501
Liu W.,,Discovering communities in complex networks by edge label propagation,2016,Scientific Reports,28,10.1038/srep22470,China,Article,Shanghai,1,Journal,2-s2.0-84959516000
Gama-Castro S.,,"RegulonDB version 9.0: High-level integration of gene regulation, coexpression, motif clustering and beyond",2016,Nucleic Acids Research,235,10.1093/nar/gkv1156,Mexico,Article,Cuernavaca,1,Journal,2-s2.0-84976874666
Žalik K.,,Maximal Neighbor Similarity Reveals Real Communities in Networks,2015,Scientific Reports,18,10.1038/srep18374,Slovenia,Article,Maribor,1,Journal,2-s2.0-84951060002
Treviño S.,,Fast and accurate determination of modularity and its effect size,2015,Journal of Statistical Mechanics: Theory and Experiment,14,10.1088/1742-5468/2015/02/P02003,United States,Article,Houston,0,Journal,2-s2.0-84922753128
Singh A.,,Finding communities in sparse networks,2015,Scientific Reports,8,10.1038/srep08828,United Kingdom,Article,Manchester,1,Journal,2-s2.0-84924709459
Yang J.,,Defining and evaluating network communities based on ground-truth,2015,Knowledge and Information Systems,497,10.1007/s10115-013-0693-z,United States,Article,Palo Alto,0,Journal,2-s2.0-84929145888
Lin Z.,,CK-LPA: Efficient community detection algorithm based on label propagation with community kernel,2014,Physica A: Statistical Mechanics and its Applications,40,10.1016/j.physa.2014.09.023,China;United States,Article,Hangzhou;Urbana,0,Journal,2-s2.0-84907527623
Liu W.,,Detecting communities based on network topology,2014,Scientific Reports,53,10.1038/srep05739,United States;China,Article,Los Angeles;Shanghai,1,Journal,2-s2.0-84904612853
Xie J.,,LabelRank: A stabilized label propagation algorithm for community detection in networks,2013,"Proceedings of the 2013 IEEE 2nd International Network Science Workshop, NSW 2013",74,10.1109/NSW.2013.6609210,United States,Conference Paper,Troy,0,Conference Proceeding,2-s2.0-84886075369
Aldecoa R.,,Surprise maximization reveals the community structure of complex networks,2013,Scientific Reports,47,10.1038/srep01060,Spain,Article,Valencia,1,Journal,2-s2.0-84872718164
Tang C.,,The σ law of evolutionary dynamics in community-structured population,2012,Journal of Theoretical Biology,17,10.1016/j.jtbi.2012.04.024,China,Article,Shanghai,0,Journal,2-s2.0-84860537751
Fan M.,,SECOM: A novel hash seed and community detection based-approach for genome-scale protein domain identification,2012,PLoS ONE,12,10.1371/journal.pone.0039475,Saudi Arabia,Article,Thuwal,1,Journal,2-s2.0-84862996847
Huang J.,,Density-based shrinkage for revealing hierarchical and overlapping community structure in networks,2011,Physica A: Statistical Mechanics and its Applications,44,10.1016/j.physa.2010.10.040,China,Article,Xi'an,0,Journal,2-s2.0-79953315327
Karrer B.,,Stochastic blockmodels and community structure in networks,2011,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",760,10.1103/PhysRevE.83.016107,United States,Article,Ann Arbor,1,Journal,2-s2.0-79951710564
Ratti C.,,Redrawing the map of Great Britain from a network of human interactions,2010,PLoS ONE,224,10.1371/journal.pone.0014248,United States,Article,Cambridge,1,Journal,2-s2.0-78650220023
Gregory S.,,Finding overlapping communities in networks by label propagation,2010,New Journal of Physics,596,10.1088/1367-2630/12/10/103018,United Kingdom,Article,Bristol,1,Journal,2-s2.0-77958577702
Rubinov M.,,Complex network measures of brain connectivity: Uses and interpretations,2010,NeuroImage,4813,10.1016/j.neuroimage.2009.10.003,Australia;Australia;Australia,Article,Sydney;Brisbane;Sydney,0,Journal,2-s2.0-77954385460
Fortunato S.,,Community detection in graphs,2010,Physics Reports,5864,10.1016/j.physrep.2009.11.002,Italy,Review,Turin,0,Journal,2-s2.0-74049087026
Clauset A.,,Power-law distributions in empirical data,2009,SIAM Review,4486,10.1137/070710111,United States;United States,Review,Albuquerque;Santa Fe,0,Journal,2-s2.0-65549085067
Huang D.,,Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources,2009,Nature Protocols,19300,10.1038/nprot.2008.211,United States,Article,Frederick,0,Journal,2-s2.0-61449172037
Huang D.,,Bioinformatics enrichment tools: Paths toward the comprehensive functional analysis of large gene lists,2009,Nucleic Acids Research,7586,10.1093/nar/gkn923,United States,Article,Frederick,1,Journal,2-s2.0-58549112996
Porter M.,,Communities in networks,2009,Notices of the American Mathematical Society,642,,United Kingdom,Article,Oxford,0,Journal,2-s2.0-70349607513
Lancichinetti A.,,Benchmark graphs for testing community detection algorithms,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",1641,10.1103/PhysRevE.78.046110,Italy,Article,Turin,0,Journal,2-s2.0-55849088356
Blondel V.D.,,Fast unfolding of communities in large networks,2008,Journal of Statistical Mechanics: Theory and Experiment,7102,10.1088/1742-5468/2008/10/P10008,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-56349094785
Hu Y.,,Comparative definition of community and corresponding identifying algorithm,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",65,10.1103/PhysRevE.78.026121,China,Article,Beijing,0,Journal,2-s2.0-50249088779
Rosvall M.,,Maps of random walks on complex networks reveal community structure,2008,Proceedings of the National Academy of Sciences of the United States of America,2134,10.1073/pnas.0706851105,United States,Article,Seattle,1,Journal,2-s2.0-39549086558
Raghavan U.N.,,Near linear time algorithm to detect community structures in large-scale networks,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",1760,10.1103/PhysRevE.76.036106,United States,Article,University Park,1,Journal,2-s2.0-34548856552
Rosvall M.,,An information-theoretic framework for resolving community structure in complex networks,2007,Proceedings of the National Academy of Sciences of the United States of America,481,10.1073/pnas.0611034104,United States,Article,Seattle,1,Journal,2-s2.0-34250655368
Onnela J.,,Structure and tie strengths in mobile communication networks,2007,Proceedings of the National Academy of Sciences of the United States of America,1134,10.1073/pnas.0610245104,Finland;United Kingdom,Article,Espoo;Oxford,1,Journal,2-s2.0-34250628484
Palla G.,,Quantifying social group evolution,2007,Nature,1046,10.1038/nature05670,Hungary,Article,Budapest,0,Journal,2-s2.0-34247223815
Fortunato S.,,Resolution limit in community detection,2007,Proceedings of the National Academy of Sciences of the United States of America,1725,10.1073/pnas.0605965104,Italy;Germany;United States,Review,Turin;Bielefeld;Bloomington,1,Journal,2-s2.0-33846126275
Newman M.,,Modularity and community structure in networks,2006,Proceedings of the National Academy of Sciences of the United States of America,5550,10.1073/pnas.0601602103,United States,Article,Ann Arbor,1,Journal,2-s2.0-33745012299
Newman M.E.J.,,Finding community structure in networks using the eigenvectors of matrices,2006,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2559,10.1103/PhysRevE.74.036104,United States,Article,Ann Arbor,0,Journal,2-s2.0-33749468596
Bagrow J.P.,,Local method for detecting communities,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",205,10.1103/PhysRevE.72.046108,United States,Article,Potsdam,0,Journal,2-s2.0-31944432114
